ID	Name	Examine
7541	Broken crab shell	Darn, it's useless now.
7542	Cake of guidance	Imbued with knowledge itself.
7543	Raw guide cake	Now all I need to do is cook it.
7544	Enchanted egg	Egg containing knowledge.
7545	Enchanted milk	Guiding milk.
7546	Enchanted flour	A pot of special flour.
7547	Druid pouch	A druid pouch.
7548	Potato seed	A potato seed - plant in an allotment.
7549		
7550	Onion seed	An onion seed - plant in an allotment.
7551		
7552	Mithril arrow	Arrows with mithril heads.
7553		
7554	Fire rune	One of the 4 basic elemental Runes.
7555		
7556	Water rune	One of the 4 basic elemental Runes.
7557		
7558	Air rune	One of the 4 basic elemental Runes.
7559		
7560	Chaos rune	Used for low level missile spells.
7561		
7562	Tomato seed	A tomato seed - plant in an allotment.
7563		
7564	Balloon toad	An inflated toad tied to a rock like a balloon.
7565	Balloon toad	An inflated toad tied to a rock like a balloon.
7566	Raw jubbly	The uncooked meat of a Jubbly bird.
7567		
7568	Cooked jubbly	Lovely Jubbly!
7569		
7570	Burnt jubbly	The burnt meat of a Jubbly bird.
7571		
7572	Red banana	Like a banana only redder.
7573	Tchiki monkey nuts	Like Monkey Nuts only Tchikier.
7574	Sliced red banana	Perfect for stuffing snakes.
7575	Tchiki nut paste	Mixing this with jam would just be wrong.
7576	Snake corpse	Like a snake only not alive.
7577	Raw stuffed snake	This snake is stuffed right up.
7578	Odd stuffed snake	Is this really what you wanted to do?
7579	Stuffed snake	Fit for a Monkey King.
7580	Snake over-cooked	It's a burnt snake.
7581	Overgrown hellcat	Your hellish pet cat!!
7582	Hell cat	Your hellish pet cat!!
7583	Hell-kitten	Your hellish pet cat!!
7584	Lazy hell cat	Your hellish pet cat!!
7585	Wily hellcat	Your hellish pet cat!!
7586	Dummy	All is white!
7587	Coffin	Filled with items. Like a bank, but spookier!
7588	Coffin	Filled with items. Like a bank, but spookier!
7589	Coffin	Filled with items. Like a bank, but spookier!
7590	Coffin	Filled with items. Like a bank, but spookier!
7591	Coffin	Filled with items. Like a bank, but spookier!
7592	Zombie shirt	Aside from the braaaains on the lapel, it's still quite good.
7593	Zombie trousers	Good for a shamble about town.
7594	Zombie mask	I look 40,000 years old in this...
7595	Zombie gloves	Smells pretty funky.
7596	Zombie boots	Thrilling.
7597	Item	It seems bleached with age.
7598	Item	It seems bleached with age.
7599	Item	It seems bleached with age.
7600	Item	It seems bleached with age.
7601	Item	It seems bleached with age.
7602	Item	It seems bleached with age.
7603	Item	It seems bleached with age.
7604	Item	It seems bleached with age.
7605	Item	It seems bleached with age.
7606	Item	It seems bleached with age.
7607	Item	It seems bleached with age.
7608	Item	It seems bleached with age.
7609	Item	It seems bleached with age.
7610	Item	It seems bleached with age.
7611	Item	It seems bleached with age.
7612	Item	It seems bleached with age.
7613	Item	It seems bleached with age.
7614	Item	Its a symbol.
7615	Item	Its a symbol.
7616	Item	Its a symbol.
7617	Item	Its a symbol.
7618	Item	Its a symbol.
7619		
7620	Silvthrill rod	A rod made from Silver and Mithril.
7621		
7622	Bucket of rubble	A bucket partially filled with rubble.
7623		
7624	Bucket of rubble	A bucket almost full of rubble.
7625		
7626	Bucket of rubble	A bucket totally filled with rubble.
7627		
7628	Plaster fragment	A fragment of plaster with some impressions on it.
7629	Dusty scroll	An ancient tattered scroll.
7630	Crate	An old and musty looking crate.
7631		
7632	Temple library key	A key for the Temple Library.
7633	Ancient book	A book about seven warrior priests, written about 200 years ago.
7634	Battered tome	An ancient history book.
7635	Leather book	An ancient leather-bound tome.
7636	Rod dust	Rod of Ivandis dust.
7637	Silvthrill rod	A silvery rod of mithril and silver with a sapphire on the top.
7638	Silvthrill rod	A silvery rod of mithril and silver with a sapphire on the top, it has been enchanted.
7639	Rod of ivandis(10)	A fully charged rod.
7640	Rod of ivandis(9)	A partially charged rod.
7641	Rod of ivandis(8)	A partially charged rod.
7642	Rod of ivandis(7)	A partially charged rod.
7643	Rod of ivandis(6)	A partially charged rod.
7644	Rod of ivandis(5)	A partially charged rod.
7645	Rod of ivandis(4)	A partially charged rod.
7646	Rod of ivandis(3)	A partially charged rod.
7647	Rod of ivandis(2)	2! 2 charges left! Ha Ha Ha.
7648	Rod of ivandis(1)	A partially charged rod.
7649	Rod clay mould	Rod of Ivandis mould.
7650	Silver dust	It's ground up silver.
7651		
7652	Unfinished potion	An unfinished potion.
7653		
7654	Unfinished potion	An unfinished potion.
7655		
7656	Unfinished potion	An unfinished potion.
7657		
7658	Unfinished potion	An unfinished potion.
7659		
7660	Guthix balance(4)	A potion of harralander, red spiders eggs, garlic and silver dust.
7661		
7662	Guthix balance(3)	A potion of harralander, red spiders eggs, garlic and silver dust.
7663		
7664	Guthix balance(2)	A potion of harralander, red spiders eggs, garlic and silver dust.
7665		
7666	Guthix balance(1)	A potion of harralander, red spiders eggs, garlic and silver dust.
7667		
7668	Gadderhammer	A specially crafted hammer with strange markings on it.
7669		
7670		
7671	Boxing gloves	I think they look a bit silly.
7672		
7673	Boxing gloves	I think they look a bit silly.
7674		
7675	Wooden sword	A less-than razor sharp sword.
7676	Wooden shield.	A less-than strong shield.
7677	Magic stone	It knows where the treasure is.
7678	Prize key	You can use this to open the prize chest!
7679	Pugel	A good tool for bashing someone.
7680		
7681	Game book	Party Pete's Bumper Book Of Games
7682	Hoop	Try to throw it over the stick.
7683		
7684	Dart	Not much good in combat, but perfect for the dart board!
7685		
7686	Bow and arrow	A safe arrow for indoor ranging games.
7687		
7688	Kettle	The kettle is empty
7689		
7690	Full kettle	It's full of cold water.
7691	Hot kettle	It's full of boiling water.
7692	Pot of tea 4	I'd really like a nice cup of tea.
7693		
7694	Pot of tea 3	I'd really like a nice cup of tea.
7695		
7696	Pot of tea 2	I'd really like a nice cup of tea.
7697		
7698	Pot of tea 1	I'd really like a nice cup of tea.
7699		
7700	Teapot with leaves	Add boiling water to make a tea.
7701		
7702	Teapot	This teapot is empty.
7703		
7704	Pot of tea	I'd really like a nice cup of tea.
7705		
7706	Pot of tea	I'd really like a nice cup of tea.
7707		
7708	Pot of tea	I'd really like a nice cup of tea.
7709		
7710	Pot of tea	I'd really like a nice cup of tea.
7711		
7712	Teapot with leaves	Add boiling water to make a tea.
7713		
7714	Teapot	This teapot is empty.
7715		
7716	Pot of tea	I'd really like a nice cup of tea.
7717		
7718	Pot of tea	I'd really like a nice cup of tea.
7719		
7720	Pot of tea	I'd really like a nice cup of tea.
7721		
7722	Pot of tea	I'd really like a nice cup of tea.
7723		
7724	Teapot with leaves	Add boiling water to make a tea.
7725		
7726	Teapot	This teapot is empty.
7727		
7728	Empty cup	An empty cup.
7729		
7730	Cup of tea	A nice cup of nettle tea.
7731	Cup of tea	A milky cup of nettle tea.
7732	Porcelain cup	A porcelain cup.
7733	Cup of tea	Some nettle tea in a porcelain cup.
7734	Cup of tea	Some milky nettle tea in a porcelain cup.
7735	Porcelain cup	A porcelain cup.
7736	Cup of tea	Some nettle tea in a porcelain cup.
7737	Cup of tea	Some milky nettle tea in a porcelain cup.
7738	Tea leaves	Mmm, how about a nice cup of tea?
7739		
7740	Beer	A glass of frothy ale.
7741		
7742	Beer glass	I need to fill this with beer.
7743		
7744	Asgarnian ale	Probably the finest ale in Asgarnia.
7745		
7746	Greenman's ale	A glass of frothy ale.
7747		
7748	Dragon bitter	A glass of bitter.
7749		
7750	Moonlight mead	A foul smelling brew.
7751		
7752	Cider	A glass of cider.
7753		
7754	Chef's delight	A fruity, full-bodied ale.
7755		
7756	Paintbrush	Try dipping it in paint and applying it.
7757		
7758	Rusty sword	A decent enough weapon gone rusty.
7759	Toy soldier	Nice bit of crafting!
7760		
7761	Toy soldier (wound)	Nice bit of crafting!
7762		
7763	Toy doll	Nice bit of crafting!
7764		
7765	Toy doll (wound)	Nice bit of crafting!
7766		
7767	Toy mouse	Nice bit of crafting!
7768		
7769	Toy mouse (wound)	Nice bit of crafting!
7770		
7771	Toy cat	Nice bit of crafting!
7772		
7773	Branch	Leafless bush branch.
7774	Reward token	Yellow reward token.
7775	Reward token	Red reward token.
7776	Reward token	Blue reward token.
7777	Long vine	A long section of vine made up of lots of shorter sections.
7778	Short vine	A short section of vines.
7779	Fishing tome	A tome of learning which focuses on fishing.
7780	Fishing tome	A tome of learning which focuses on fishing.
7781	Fishing tome	A tome of learning which focuses on fishing.
7782	Agility tome	A tome of learning which focuses on agility.
7783	Agility tome	A tome of learning which focuses on agility.
7784	Agility tome	A tome of learning which focuses on agility.
7785	Thieving tome	A tome of learning which focuses on thieving.
7786	Thieving tome	A tome of learning which focuses on thieving.
7787	Thieving tome	A tome of learning which focuses on thieving.
7788	Slayer tome	A tome of learning which focuses on the slayer skill.
7789	Slayer tome	A tome of learning which focuses on the slayer skill.
7790	Slayer tome	A tome of learning which focuses on the slayer skill.
7791	Mining tome	A tome of learning which focuses on the mining skill.
7792	Mining tome	A tome of learning which focuses on the mining skill.
7793	Mining tome	A tome of learning which focuses on the mining skill.
7794	Firemaking tome	A tome of learning which focuses on the firemaking skill.
7795	Firemaking tome	A tome of learning which focuses on the firemaking skill.
7796	Firemaking tome	A tome of learning which focuses on the firemaking skill.
7797	Woodcutting tome	A tome of learning which focuses on the woodcutting skill.
7798	Woodcutting tome	A tome of learning which focuses on the woodcutting skill.
7799	Woodcutting tome	A tome of learning which focuses on the woodcutting skill.
7800	Snail shell	A shell from a Giant Snail.
7801	Snake hide	Scaly but not slimy!
7802		
7803	Yin yang amulet	A non-magical copy of the make-over mage's amulet.
7804	Zaros mjolnir	A Zaros Mjolnir.
7805		
7806	Anger sword	A heavy duty sword.
7807	Anger battleaxe	A heavy duty axe.
7808	Anger mace	A heavy duty mace.
7809	Anger spear	A heavy duty spear.
7810	Jug of vinegar	This wine clearly did not age well.
7811	Pot of vinegar	Well, this pot is certainly full of vinegar and no mistake.
7812	Goblin skull	This needs a good polish.
7813	Bone in vinegar	There is a goblin bone in here.
7814	Goblin skull	This bone belongs in a museum!
7815	Bear ribs	This needs a good polish.
7816	Bone in vinegar	There is a bear bone in here.
7817	Bear ribs	This bone belongs in a museum!
7818	Ram skull	This needs a good polish.
7819	Bone in vinegar	There is a ram bone in here.
7820	Ram skull	This bone belongs in a museum!
7821	Unicorn bone	This needs a good polish.
7822	Bone in vinegar	There is a unicorn bone in here.
7823	Unicorn bone	This bone belongs in a museum!
7824	Giant rat bone	This needs a good polish.
7825	Bone in vinegar	There is a giant rat bone in here.
7826	Giant rat bone	This bone belongs in a museum!
7827	Giant bat wing	This needs a good polish.
7828	Bone in vinegar	There is a giant bat bone in here.
7829	Giant bat wing	This bone belongs in a museum!
7830	Wolf bone	This needs a good polish.
7831	Bone in vinegar	There is a wolf bone in here.
7832	Wolf bone	This bone belongs in a museum!
7833	Bat wing	This needs a good polish.
7834	Bone in vinegar	There is a bat bone in here.
7835	Bat wing	This bone belongs in a museum!
7836	Rat bone	This needs a good polish.
7837	Bone in vinegar	There is a rat bone in here.
7838	Rat bone	This bone belongs in a museum!
7839	Baby dragon bone	This needs a good polish.
7840	Bone in vinegar	There is a baby blue dragon bone in here.
7841	Baby dragon bone	This bone belongs in a museum!
7842	Ogre ribs	This needs a good polish.
7843	Bone in vinegar	There is an ogre bone in here.
7844	Ogre ribs	This bone belongs in a museum!
7845	Jogre bone	This needs a good polish.
7846	Bone in vinegar	There is a jogre bone in here.
7847	Jogre bone	This bone belongs in a museum!
7848	Zogre bone	This needs a good polish.
7849	Bone in vinegar	There is a zogre bone in here.
7850	Zogre bone	This bone belongs in a museum!
7851	Mogre bone	This needs a good polish.
7852	Bone in vinegar	There is a mogre bone in here.
7853	Mogre bone	This bone belongs in a museum!
7854	Monkey paw	This needs a good polish.
7855	Bone in vinegar	There is a monkey bone in here.
7856	Monkey paw	This bone belongs in a museum!
7857	Dagannoth ribs	This needs a good polish.
7858	Bone in vinegar	There is a Dagannoth bone in here.
7859	Dagannoth ribs	This bone belongs in a museum!
7860	Snake spine	This needs a good polish.
7861	Bone in vinegar	There is a snake bone in here.
7862	Snake spine	This bone belongs in a museum!
7863	Zombie bone	This needs a good polish.
7864	Bone in vinegar	There is a zombie bone in here.
7865	Zombie bone	This bone belongs in a museum!
7866	Werewolf bone	This needs a good polish.
7867	Bone in vinegar	There is a werewolf bone in here.
7868	Werewolf bone	This bone belongs in a museum!
7869	Moss giant bone	This needs a good polish.
7870	Bone in vinegar	A Moss Giant's bone
7871	Moss giant bone	This bone belongs in a museum!
7872	Fire giant bone	This needs a good polish.
7873	Bone in vinegar	There is a fire giant bone in here.
7874	Fire giant bone	This bone belongs in a museum!
7875	Ice giant ribs	This needs a good polish.
7876	Bone in vinegar	There is an ice giant bone in here.
7877	Ice giant ribs	This bone belongs in a museum!
7878	Terrorbird wing	This needs a good polish.
7879	Bone in vinegar	There is a terrorbird bone in here.
7880	Terrorbird wing	This bone belongs in a museum!
7881	Ghoul bone	This needs a good polish.
7882	Bone in vinegar	There is a ghoul bone in here.
7883	Ghoul bone	This bone belongs in a museum!
7884	Troll bone	This needs a good polish.
7885	Bone in vinegar	There is a troll bone in here.
7886	Troll bone	This bone belongs in a museum!
7887	Seagull wing	This needs a good polish.
7888	Bone in vinegar	There is a seagull bone in here.
7889	Seagull wing	This bone belongs in a museum!
7890	Undead cow ribs	This needs a good polish.
7891	Bone in vinegar	There is an undead cow bone in here.
7892	Undead cow ribs	This bone belongs in a museum!
7893	Experiment bone	This needs a good polish.
7894	Bone in vinegar	There is an experiment bone in here.
7895	Experiment bone	This bone belongs in a museum!
7896	Rabbit bone	This needs a good polish.
7897	Bone in vinegar	There is a rabbit bone in here.
7898	Rabbit bone	This bone belongs in a museum!
7899	Basilisk bone	This needs a good polish.
7900	Bone in vinegar	There is a basilisk bone in here.
7901	Basilisk bone	This bone belongs in a museum!
7902	Desert lizard bone	This needs a good polish.
7903	Bone in vinegar	There is a desert lizard bone in here.
7904	Desert lizard bone	This bone belongs in a museum!
7905	Cave goblin skull	This needs a good polish.
